SNPnames	Corr.All	FST.All	s_high	demog	p.end	SNPIncluded	He.LS	He_samp	log.bf	rho	xtx	xtx.empP	bf.empP	rho.empP	TW.Zscore	TW.MinusLogP	TW.P
1364536533_895	-0.51080577	0.051834169	0	1R	0.479839311	TRUE	0.499187093	0.49995	-1.298009151	0.0036718	96.98	0.675656566	0.239393939	0.270505051	1.98774	1.32938	0.0468408
1364576286_412	0.405216573	0.0659167	0	1R	0.873369465	TRUE	0.221190485	0.232738272	-1.182599919	-0.0071713	95.71	0.598282828	0.534848485	0.19959596	1.74064	1.08753	0.0817475
1364573862_905	0.244416298	0.026135191	0	1R	0.528663783	TRUE	0.498356775	0.496888272	-1.190635593	-0.0032403	91.546	0.323535354	0.52	0.226060606	0.68173	0.305036	0.49541
1364563022_214	0.158608567	0.056365443	0	1R	0.911033572	TRUE	0.162102806	0.177327778	-1.168309353	0.015571	83.279	0.016060606	0.56020202	0.34959596	0.919153	0.446098	0.358016
1364573339_311	0.018175355	0.035234686	0	1R	0.859528381	TRUE	0.241478687	0.251095679	-1.340178842	-0.079668	95.642	0.594343434	0.117373737	0.015151515	0.261871	0.100497	0.793421
1364595292_532	0.111424776	0.055417164	0	1R	0.722604196	TRUE	0.400894744	0.401234568	-1.330199806	-0.027077	98.044	0.728282828	0.145151515	0.111212121	0.67584	0.301776	0.499142
1364571338_854	-0.531827519	0.101851896	0	1R	0.056455242	TRUE	0.106536095	0.12540679	-1.313068939	0.042462	94.753	0.53959596	0.195656566	0.571010101	1.8911	1.23203	0.0586104
1364582784_968	-0.280665237	0.047596179	0	1R	0.531966589	TRUE	0.497956274	0.497311111	-1.108022338	0.045518	90.829	0.276767677	0.648282828	0.595454545	0.286604	0.111026	0.774415
1364523033_370	0.52590259	0.066778003	0	1R	0.445309016	TRUE	0.494017793	0.487901235	-1.226872076	-0.043757	97.892	0.720707071	0.44010101	0.063333333	0.180038	0.0669568	0.857123
1364621933_115	0.299488497	0.039510867	0	1R	0.335764234	TRUE	0.446053226	0.439911111	-0.921361962	0.085173	97.824	0.717373737	0.808686869	0.853939394	1.27159	0.691392	0.203521
1364656741_85	-0.252753485	0.084608988	0	1R	0.353666759	TRUE	0.457173165	0.464444444	-1.338253552	0.042339	101.5	0.857373737	0.121616162	0.57030303	0.966608	0.476592	0.33374
1364577626_817	-0.24317719	0.044528181	0	1R	0.181529234	TRUE	0.297152742	0.309175309	-0.915817089	-0.015732	91.616	0.328484848	0.812525253	0.158686869	1.97976	1.32121	0.04773
1364646441_43	0.061412626	0.058873567	0	1R	0.949871071	TRUE	0.095232038	0.080879012	-1.348034252	-0.011771	85.498	0.048181818	0.098080808	0.176363636	0.882789	0.423256	0.37735
1364602622_810	0.500575068	0.048113378	0	1R	0.719428748	TRUE	0.403702049	0.408503086	-1.087979988	0.0059056	101.37	0.854242424	0.670909091	0.283232323	1.16357	0.611548	0.244598
1364583019_80	0.136138227	0.029504322	0	1R	0.714045703	TRUE	0.408368874	0.40755	-0.838033384	-0.13641	90.511	0.256969697	0.852020202	0.001111111	1.45911	0.840027	0.144535
1364692860_278	0.01831055	0.042047095	0	1R	0.702386013	TRUE	0.418079804	0.430311111	-1.13239111	-0.039264	91.017	0.288787879	0.611212121	0.073434343	0.258365	0.0990185	0.796125
1364531734_30	-7.84E-05	0.043514313	0	1R	0.644765583	TRUE	0.458085852	0.455994444	-0.985185551	0.046179	93.998	0.49040404	0.765959596	0.600707071	0.231728	0.0879114	0.816749
1364543015_957	0.433363968	0.050307305	0	1R	0.867711691	TRUE	0.229576224	0.239999383	-1.196324426	0.040453	89.378	0.194040404	0.507878788	0.554646465	1.3508	0.75262	0.176758
1364628166_249	-0.046499217	0.081628785	0	1R	0.25939113	TRUE	0.384214744	0.37220679	-1.16072312	0.061937	91.724	0.336464646	0.571919192	0.717575758	0.444776	0.182777	0.656482
1364554412_846	-0.02022087	0.067348192	0	1R	0.584792508	TRUE	0.485620461	0.477480864	-1.178381677	0.084677	100.55	0.829191919	0.542626263	0.851111111	0.178449	0.0663252	0.85837
1364625068_638	-0.169090093	0.03157232	0	1R	0.828989654	TRUE	0.283531615	0.2822	-1.052703549	0.061384	95.562	0.58989899	0.707676768	0.714444444	0.218123	0.0823194	0.827333
1364510212_72	0.221360714	0.050873493	0	1R	0.170702998	TRUE	0.283126968	0.285851235	-1.258171083	-0.024914	92.694	0.401616162	0.360808081	0.117575758	0.504234	0.211763	0.614097
1364569881_796	0.033487167	0.053181839	0	1R	0.43798196	TRUE	0.492307526	0.496710494	-1.300448431	-0.0049966	91.687	0.333131313	0.232323232	0.215050505	0.516729	0.217997	0.605345
1364585805_35	-0.274011099	0.022059498	0	1R	0.196570974	TRUE	0.315861652	0.313271605	-1.319945645	0.052883	89.688	0.212222222	0.176969697	0.653535354	1.16846	0.615069	0.242623
1364577516_705	0.292824128	0.042571468	0	1R	0.605688136	TRUE	0.477660036	0.492932716	-0.979970366	0.021035	100.87	0.840707071	0.769393939	0.394848485	0.275959	0.106471	0.78258
1364579476_71	0.25158212	0.045573061	0	1R	0.14665597	TRUE	0.250295994	0.237590123	-1.073390061	0.080316	89.276	0.187878788	0.686565657	0.828383838	1.05696	0.536808	0.29053
1364682184_796	0.409121359	0.029299594	0	1R	0.739282902	TRUE	0.385487386	0.393688272	-1.270422179	-0.018469	89.216	0.184747475	0.324949495	0.145454545	1.03385	0.521137	0.301205
1364518418_809	-0.121512184	0.022969227	0	1R	0.67844653	TRUE	0.436313672	0.440295679	-1.311936303	-0.024011	91.363	0.311919192	0.198484848	0.121313131	0.697055	0.313571	0.485768
1364572631_285	0.029547006	0.029518677	0	1R	0.147446373	TRUE	0.251411881	0.258101235	-1.231613522	0.027597	92.332	0.376767677	0.42959596	0.447777778	0.136824	0.0500393	0.89117
1364558394_970	0.343892334	0.09122825	0	1R	0.615597343	TRUE	0.473274509	0.454666049	-1.107554763	0.020261	103.89	0.910505051	0.649191919	0.388484848	1.43261	0.818247	0.151968
1364656055_834	-0.150807415	0.118576893	0	1R	0.370607422	TRUE	0.466515121	0.471730864	-0.910377448	0.063562	104.14	0.914848485	0.816262626	0.72979798	0.345999	0.137068	0.729343
1364610832_911	-0.099665089	0.043267815	0	1R	0.127918963	TRUE	0.223111404	0.237590123	-1.329550039	0.045079	96.252	0.635555556	0.147777778	0.591515152	0.0499777	0.0176654	0.96014
1364591459_739	-0.173764552	0.077865019	0	1R	0.461607728	TRUE	0.497052067	0.496888272	-1.213035741	0.056251	103.66	0.906262626	0.47020202	0.678585859	0.442723	0.181796	0.657966
1364691099_863	-0.253373237	0.048089581	0	1R	0.927553555	TRUE	0.134395915	0.12155	-1.430766586	0.0069564	92.017	0.353131313	0.003737374	0.289494949	0.568459	0.244336	0.569723
1364625282_12	-0.079859768	0.031650385	0	1R	0.14921455	TRUE	0.253899136	0.254221605	-0.213390527	0.13685	96.582	0.654040404	0.976464646	0.97959596	0.32693	0.12859	0.743721
1364551878_891	0.330977852	0.071281367	0	1R	0.346006365	TRUE	0.452571921	0.448443827	-1.191404209	0.088778	98.456	0.744141414	0.518181818	0.868080808	1.06236	0.540497	0.288073
1364566311_98	0.293033345	0.063677172	0	1R	0.856927443	TRUE	0.245205601	0.264244444	-1.034219939	0.037336	91.631	0.329191919	0.724949495	0.530505051	0.42942	0.175472	0.667618
1364529936_725	-0.229716312	0.03250612	0	1R	0.112014178	TRUE	0.198934004	0.20355	-1.140999882	0.066802	93.414	0.451313131	0.601010101	0.752828283	0.472275	0.196044	0.63673
1364593106_161	0.055061709	0.041163907	0	1R	0.31485535	TRUE	0.431442917	0.435997531	-0.863311134	0.085713	97.884	0.71979798	0.841313131	0.855454545	0.389513	0.156832	0.696897
1364555040_304	-0.489306435	0.086232434	0	1R	0.414728948	TRUE	0.485457696	0.49395	-0.392770225	0.087479	101.94	0.867777778	0.960909091	0.863434343	0.653662	0.289604	0.51333
1364575288_175	-0.031941854	0.061005332	0	1R	0.787426681	TRUE	0.334771806	0.31462716	-1.227355627	0.029442	90.853	0.278282828	0.439292929	0.463737374	0.927153	0.451184	0.353847
1364516884_60	-0.258260954	0.081330742	0	1R	0.612576536	TRUE	0.474653047	0.465619753	-0.824836226	0.086919	95.574	0.590909091	0.858282828	0.860707071	0.300786	0.117147	0.763578
1364537814_860	-0.092240858	0.065366569	0	1R	0.719156356	TRUE	0.403940983	0.383730864	-0.919409586	0.060779	95.954	0.615757576	0.81020202	0.71030303	0.176901	0.0657105	0.859586
1364520546_869	0.038791657	0.102208571	0	1R	0.513179613	TRUE	0.499652596	0.498693827	-0.961340106	0.028465	103.49	0.903131313	0.782929293	0.456565657	0.15891	0.0586179	0.87374
1364655043_417	0.231604005	0.049324776	0	1R	0.137440161	TRUE	0.237100726	0.223727778	-1.331791192	0.10756	97.726	0.712222222	0.140808081	0.931818182	0.711638	0.321765	0.476689
1364600315_490	0.418249531	0.029033937	0	1R	0.656665179	TRUE	0.450912043	0.456651235	-0.808381337	0.041825	95.087	0.560505051	0.865454545	0.565757576	0.157371	0.0580156	0.874952
1364574296_807	-0.169775284	0.050765808	0	1R	0.632034749	TRUE	0.46513365	0.471466049	-1.210405188	-0.0055542	97.075	0.67969697	0.474949495	0.210505051	1.41005	0.799904	0.158524
1364580495_585	-0.191040267	0.060617773	0	1R	0.401712233	TRUE	0.48067903	0.482160494	-0.873122131	0.090866	93.016	0.425555556	0.837171717	0.876565657	0.401672	0.162459	0.687925
1364551061_165	-0.304477269	0.044703218	0	1R	0.049245245	TRUE	0.093640302	0.095999383	-1.424500407	0.050392	84.118	0.024040404	0.005656566	0.633939394	0.417593	0.169896	0.676245
1364644210_669	0.027896189	0.025029138	0	1R	0.155617305	TRUE	0.262801118	0.251879012	-0.349954882	0.13108	86.28	0.069292929	0.964141414	0.972121212	0.22456	0.0849584	0.822321
1364582545_536	-0.405645125	0.034780963	0	1R	0.785598529	TRUE	0.33686696	0.332443827	-0.883724412	0.11131	98.263	0.737575758	0.831414141	0.940909091	0.136678	0.0499832	0.891285
1364640897_652	0.468799561	0.050109813	0	1R	0.578453101	TRUE	0.487690222	0.492530864	-1.153075565	0.023087	94.216	0.506161616	0.583333333	0.411919192	1.36143	0.761005	0.173378
1364582902_564	0.219116785	0.100240006	0	1R	0.632634419	TRUE	0.464816222	0.46902716	-0.967059062	0.049877	106.13	0.944141414	0.778282828	0.629494949	0.893119	0.429698	0.371793
1364628220_384	0.101237386	0.036279619	0	1R	0.081029456	TRUE	0.148927366	0.12828642	-1.181002566	0.098856	95.153	0.565555556	0.538181818	0.905959596	0.369443	0.147644	0.711797
1364591954_261	0.207490919	0.047172983	0	1R	0.426383216	TRUE	0.489161138	0.481738272	-0.891773344	0.06	97.327	0.692121212	0.825454545	0.705454545	0.208202	0.0782765	0.835071
1364684324_991	-0.241712733	0.072141401	0	1R	0.777206977	TRUE	0.346312584	0.336916049	-0.788639141	0.11317	94.414	0.52010101	0.873333333	0.944646465	1.03667	0.523035	0.299892
1364552501_700	0.299267175	0.034196819	0	1R	0.91423052	TRUE	0.156826152	0.165619753	-1.311900677	-0.010696	90.769	0.272424242	0.198585859	0.182828283	0.44496	0.182866	0.656348
1364596092_99	0.195157649	0.059459358	0	1R	0.475687048	TRUE	0.498817761	0.499243827	-1.335282828	0.011211	91.56	0.324848485	0.13030303	0.318080808	0.0212939	0.00744153	0.983011
1364575238_290	0.243098535	0.059320234	0	1R	0.471937758	TRUE	0.498425021	0.499012346	-1.108613094	0.045403	104.78	0.924040404	0.647171717	0.594242424	0.64288	0.283744	0.520302
1364587565_620	0.492645123	0.068408215	0	1R	0.71870859	TRUE	0.404333105	0.436790123	-1.135376207	0.010935	95.652	0.595050505	0.607575758	0.316868687	1.47231	0.850974	0.140937
1364540965_532	0.132132363	0.061388606	0	1R	0.715308312	TRUE	0.407284662	0.429479012	-1.261219442	-0.017662	99.605	0.792828283	0.352828283	0.148585859	0.477011	0.198353	0.633354
1364537475_620	-0.126460935	0.133906265	0	1R	0.874045474	TRUE	0.220179967	0.205258642	-1.331800516	-0.0021269	94.756	0.53979798	0.140606061	0.233030303	0.170418	0.063144	0.864681
1364659201_915	0.173574151	0.080535252	0	1R	0.101711429	TRUE	0.182732429	0.161061111	-1.386443575	0.043055	96.696	0.661717172	0.033030303	0.574949495	0.475789	0.197757	0.634225
1364578197_156	-0.120760749	0.044640062	0	1R	0.581354176	TRUE	0.486762996	0.48875	-0.326269679	0.12533	97.513	0.70040404	0.966565657	0.966363636	0.90632	0.437985	0.364766
1364575726_83	-0.108187363	0.023182059	0	1R	0.602437693	TRUE	0.479013038	0.47355	-1.122300465	-0.015147	86.626	0.079393939	0.626565657	0.161616162	0.0307019	0.0107695	0.975507
1364568799_517	0.307114129	0.032813259	0	1R	0.880985632	TRUE	0.209699897	0.202693827	-1.014147076	0.065313	87.116	0.095757576	0.741212121	0.744040404	0.931688	0.454077	0.351498
1364548596_601	0.294519351	0.110612523	0	1R	0.885959301	TRUE	0.202070836	0.2262	-1.16807906	0.040912	97.517	0.700909091	0.560606061	0.557979798	0.69463	0.312215	0.487287
1364668602_669	-0.136938479	0.052523068	0	1R	0.658140065	TRUE	0.44998344	0.445916049	-1.084959147	0.07594	103.39	0.900808081	0.674343434	0.805050505	0.0580596	0.0205877	0.953701
1364569768_817	0.295408649	0.033204996	0	1R	0.56080995	TRUE	0.4926043	0.49382716	-0.997574735	0.03464	93.636	0.467575758	0.755555556	0.506161616	0.177142	0.0658061	0.859397
1364633394_776	0.190246022	0.04549999	0	1R	0.255788446	TRUE	0.380721434	0.340073457	-0.912822188	0.068446	87.462	0.108080808	0.814141414	0.762929293	0.728957	0.331588	0.466028
1364550286_964	0.173372661	0.058275664	0	1R	0.305376953	TRUE	0.424243739	0.439525309	-1.381355812	-0.0097756	98.065	0.729292929	0.04010101	0.186565657	0.162506	0.0600279	0.870908
1364615815_944	0.307066971	0.089114979	0	1R	0.89390886	TRUE	0.18967162	0.222073457	-1.148374797	0.031712	96.845	0.669494949	0.58989899	0.482020202	2.28926	1.65631	0.0220642
1364578985_961	-0.130055868	0.033015767	0	1R	0.168127099	TRUE	0.279720755	0.271061111	-1.109132061	-0.032248	87.54	0.111010101	0.646161616	0.094141414	1.61958	0.977478	0.105323
1364549752_519	0.366984918	0.033431124	0	1R	0.921756998	TRUE	0.144242069	0.153703086	0.445604203	0.11848	87.427	0.106565657	0.996565657	0.955757576	0.672601	0.299988	0.501201
1364525097_268	0.517758531	0.059898331	0	1R	0.398771323	TRUE	0.47950551	0.469303086	-0.677677314	0.065658	97.726	0.712222222	0.90979798	0.745959596	1.1031	0.568666	0.269982
1364584652_29	0.291310405	0.069832408	0	1R	0.29089356	TRUE	0.412548993	0.408503086	-1.005823675	0.063615	104.16	0.915151515	0.747575758	0.730707071	1.38234	0.77763	0.166867
1364546786_496	-0.086430084	0.015245334	0	1R	0.180498534	TRUE	0.295837626	0.31462716	-0.94039872	0.07546	93.38	0.44979798	0.795656566	0.802323232	0.231153	0.0876737	0.817196
1364603209_384	-0.329661391	0.093983141	0	1R	0.161813288	TRUE	0.271259496	0.278517901	-0.239050049	0.076012	108.44	0.966666667	0.974040404	0.805353535	1.01584	0.509054	0.309704
1364666046_137	-0.154103667	0.02166909	0	1R	0.446713464	TRUE	0.49432109	0.49845679	-1.245712837	0.016346	85.638	0.051010101	0.394646465	0.356060606	0.113719	0.0412162	0.90946
1364562881_743	-0.222855084	0.156399495	0	1R	0.595742576	TRUE	0.481666718	0.474562346	-1.195567501	-0.028979	111.3	0.983333333	0.51	0.103535354	0.294966	0.114627	0.76802
1364504506_433	0.110579717	0.065487233	0	1R	0.929253384	TRUE	0.131483065	0.149994444	-1.07177831	0.027281	98.667	0.754545455	0.688282828	0.444949495	0.529976	0.22466	0.596129
1364602773_710	0.247669237	0.062919091	0	1R	0.580885109	TRUE	0.486915198	0.48940679	-1.24940676	0.017167	98.378	0.742020202	0.385757576	0.362323232	0.3191	0.125141	0.749651
1364510918_875	0.322012224	0.106298847	0	1R	0.931743364	TRUE	0.127195334	0.127327778	-1.391452573	0.019903	95.77	0.602727273	0.027070707	0.384747475	1.29391	0.708416	0.195697
1364530659_143	-0.163835317	0.031228899	0	1R	0.534539549	TRUE	0.497614039	0.495434568	-1.117782935	0.050981	95.062	0.558282828	0.633131313	0.638989899	0.485417	0.202469	0.627381
1364526195_537	-0.334643354	0.096259249	0	1R	0.206030562	TRUE	0.327163939	0.3542	-1.264034021	0.024104	107.78	0.961414141	0.343434343	0.41969697	2.06704	1.41194	0.0387308
1364537466_868	-0.160395337	0.147953754	0	1R	0.541172409	TRUE	0.496609666	0.494191975	-1.178781342	-0.037865	111.43	0.983737374	0.541616162	0.077373737	1.24157	0.668786	0.214395
1364518369_790	0.334073112	0.029217924	0	1R	0.637301835	TRUE	0.462296412	0.4758	-0.791773694	0.041617	87.302	0.102020202	0.872121212	0.563535354	0.875912	0.418986	0.381078
1364629310_782	-0.388903771	0.024868105	0	1R	0.230871001	TRUE	0.355139164	0.363061111	-1.315900039	0.0017885	89.509	0.201717172	0.186969697	0.257878788	1.63702	0.992998	0.101625
1364527200_752	-0.451152015	0.035630504	0	1R	0.447267899	TRUE	0.494438651	0.497994444	-1.077601553	0.024842	91.319	0.308080808	0.682424242	0.424848485	0.992599	0.493623	0.320905
1364612881_55	-0.270527762	0.04930711	0	1R	0.486517171	TRUE	0.499636427	0.499925309	0.052424588	0.096654	108.19	0.963939394	0.987777778	0.896666667	1.12288	0.582547	0.261489
1364553526_853	0.508830805	0.040306591	0	1R	0.581808821	TRUE	0.486614634	0.485360494	-1.287695514	0.0074019	98.932	0.764545455	0.273535354	0.292626263	1.13139	0.588563	0.257892
1364558074_820	0.128288561	0.017899048	0	1R	0.350052351	TRUE	0.455031405	0.467345679	-0.170419654	0.16583	90.733	0.270707071	0.979090909	0.994242424	1.06956	0.545432	0.284819
1364666397_76	0.238180151	0.082139822	0	1R	0.184080641	TRUE	0.300389918	0.300147531	-1.257675578	0.020336	93.288	0.442929293	0.362323232	0.388989899	1.45436	0.836102	0.145847
1364517440_216	0.342851734	0.032469919	0	1R	0.320967854	TRUE	0.435894981	0.41503642	-1.224855768	0.083983	93.173	0.436060606	0.443636364	0.847373737	0.506257	0.212769	0.612676
1364672138_790	0.045886735	0.022483854	0	1R	0.861058628	TRUE	0.239273334	0.222901235	-1.374163008	-0.028036	80.663	0.004242424	0.050505051	0.107575758	0.127183	0.0463389	0.898796
1364534612_688	-0.028696849	0.032544819	0	1R	0.656869507	TRUE	0.450783916	0.450212346	-1.30839696	0.019914	89.084	0.178282828	0.208888889	0.384848485	0.710578	0.321167	0.477346
1364562720_147	-0.238840505	0.019015255	0	1R	0.846921125	TRUE	0.259291466	0.265767901	-0.937493225	0.10669	92.412	0.382020202	0.797676768	0.929494949	0.169839	0.0629151	0.865137
1364530023_536	-0.119131157	0.035019098	0	1R	0.287433634	TRUE	0.40963108	0.418661111	-1.369948609	0.017153	91.292	0.305858586	0.056363636	0.362020202	0.161979	0.0598213	0.871322
1364523981_331	-0.149818641	0.109565386	0	1R	0.701589576	TRUE	0.418723286	0.402219753	-1.357228911	-0.024111	111.72	0.985151515	0.078484848	0.120909091	1.34155	0.745352	0.179741
1364563151_569	-0.011063202	0.01247709	0	1R	0.256863845	TRUE	0.38176962	0.376108642	-0.94573176	0.11036	86.946	0.089292929	0.792626263	0.938585859	1.07325	0.547967	0.283161
1364545580_729	0.134400245	0.029446355	0	1R	0.784041671	TRUE	0.338640658	0.326604938	-1.273704856	-0.065819	96.084	0.624343434	0.314343434	0.028686869	0.258817	0.0992088	0.795777
1364606275_718	0.31985817	0.060173311	0	1R	0.036844788	TRUE	0.070974499	0.059243827	-1.276823548	0.12586	85.818	0.056262626	0.306161616	0.967272727	0.623202	0.273149	0.533152
1364587231_912	0.201580462	0.060883894	0	1R	0.30474772	TRUE	0.423753094	0.417311111	-1.306554467	0.013269	88.475	0.147373737	0.214545455	0.332828283	1.0142	0.507958	0.310486
1364557521_36	-0.081098145	0.115505758	0	1R	0.517588339	TRUE	0.499381301	0.49955	-0.24593466	0.071375	104.17	0.915353535	0.973737374	0.77969697	1.2847	0.701372	0.198897
1364529684_813	-0.153095154	0.054754468	0	1R	0.925291613	TRUE	0.138254088	0.14063642	-1.169629496	0.057752	91.711	0.335151515	0.558787879	0.690606061	0.956468	0.470011	0.338836
1364564208_580	0.204985182	0.059973743	0	1R	0.114812772	TRUE	0.203261599	0.2112	-1.354450016	0.027977	95.757	0.601717172	0.083838384	0.452424242	0.05438	0.0192549	0.956632
1364610388_797	0.130973497	0.047604519	0	1R	0.280005665	TRUE	0.403204985	0.4118	-1.271621866	0.00021592	95.311	0.574848485	0.321212121	0.247676768	0.623254	0.273177	0.533117
1364594416_79	-0.216343581	0.021529167	0	1R	0.086748586	TRUE	0.158446538	0.162888272	-1.238982278	0.07663	91.441	0.316161616	0.414444444	0.808181818	0.618159	0.270454	0.536471
1364506337_784	-0.069059383	0.032366871	0	1R	0.450889177	TRUE	0.495176254	0.497777778	-1.295549186	0.038495	85.864	0.057979798	0.248282828	0.53959596	0.39679	0.160194	0.691522
1364579526_568	0.305841645	0.026843934	0	1R	0.943670454	TRUE	0.106313056	0.088977778	-0.931146506	0.094587	85.686	0.052424242	0.802222222	0.88989899	0.561147	0.240561	0.574698
1364635982_968	-0.158353845	0.045031251	0	1R	0.338813273	TRUE	0.448037678	0.453994444	-0.941839797	0.035703	102.42	0.87989899	0.794949495	0.515555556	0.361342	0.14397	0.717844
1364616715_710	0.096868033	0.033851715	0	1R	0.700196805	TRUE	0.419842479	0.416858642	-1.132355766	0.019511	94.776	0.541111111	0.611313131	0.380606061	0.32582	0.1281	0.74456
1364589818_87	0.147166459	0.050189757	0	1R	0.868238446	TRUE	0.228800894	0.235977778	-1.149317014	0.068879	99.324	0.782020202	0.588787879	0.765757576	0.139461	0.0510561	0.889086
1364613892_866	-0.049423384	0.05171793	0	1R	0.752417936	TRUE	0.372570371	0.354799383	-1.208456713	0.013127	95.176	0.567070707	0.478888889	0.331616162	0.0931993	0.0335085	0.925745
